idWeeks;datStart;datEnd;nYear;nMonth;nCalendarWeek
1847;2033-05-23;2033-05-29;2033;5;22
1848;2033-05-30;2033-06-05;2033;5;23
1849;2033-06-06;2033-06-12;2033;6;24
1850;2033-06-13;2033-06-19;2033;6;25
1851;2033-06-20;2033-06-26;2033;6;26
1852;2033-06-27;2033-07-03;2033;6;27
1853;2033-07-04;2033-07-10;2033;7;28
1854;2033-07-11;2033-07-17;2033;7;29
1855;2033-07-18;2033-07-24;2033;7;30
1856;2033-07-25;2033-07-31;2033;7;31
1857;2033-08-01;2033-08-07;2033;8;32
1858;2033-08-08;2033-08-14;2033;8;33
1859;2033-08-15;2033-08-21;2033;8;34
1860;2033-08-22;2033-08-28;2033;8;35
1861;2033-08-29;2033-09-04;2033;8;36
1862;2033-09-05;2033-09-11;2033;9;37
1863;2033-09-12;2033-09-18;2033;9;38
1864;2033-09-19;2033-09-25;2033;9;39
1865;2033-09-26;2033-10-02;2033;9;40
1866;2033-10-03;2033-10-09;2033;10;41
1867;2033-10-10;2033-10-16;2033;10;42
1868;2033-10-17;2033-10-23;2033;10;43
1869;2033-10-24;2033-10-30;2033;10;44
1870;2033-10-31;2033-11-06;2033;10;45
1871;2033-11-07;2033-11-13;2033;11;46
1872;2033-11-14;2033-11-20;2033;11;47
1873;2033-11-21;2033-11-27;2033;11;48
1874;2033-11-28;2033-12-04;2033;11;49
1875;2033-12-05;2033-12-11;2033;12;50
1876;2033-12-12;2033-12-18;2033;12;51
1877;2033-12-19;2033-12-25;2033;12;52
1878;2033-12-26;2034-01-01;2033;12;53
1879;2034-01-02;2034-01-08;2034;1;1
1880;2034-01-09;2034-01-15;2034;1;2
1881;2034-01-16;2034-01-22;2034;1;3
1882;2034-01-23;2034-01-29;2034;1;4
1883;2034-01-30;2034-02-05;2034;1;5
1884;2034-02-06;2034-02-12;2034;2;6
1885;2034-02-13;2034-02-19;2034;2;7
1886;2034-02-20;2034-02-26;2034;2;8
1887;2034-02-27;2034-03-05;2034;2;9
1888;2034-03-06;2034-03-12;2034;3;10
1889;2034-03-13;2034-03-19;2034;3;11
1890;2034-03-20;2034-03-26;2034;3;12
1891;2034-03-27;2034-04-02;2034;3;13
1892;2034-04-03;2034-04-09;2034;4;14
1893;2034-04-10;2034-04-16;2034;4;15
1894;2034-04-17;2034-04-23;2034;4;16
1895;2034-04-24;2034-04-30;2034;4;17
1896;2034-05-01;2034-05-07;2034;5;18
1897;2034-05-08;2034-05-14;2034;5;19
1898;2034-05-15;2034-05-21;2034;5;20
1899;2034-05-22;2034-05-28;2034;5;21
1900;2034-05-29;2034-06-04;2034;5;22
1901;2034-06-05;2034-06-11;2034;6;23
1902;2034-06-12;2034-06-18;2034;6;24
1903;2034-06-19;2034-06-25;2034;6;25
1904;2034-06-26;2034-07-02;2034;6;26
1905;2034-07-03;2034-07-09;2034;7;27
1906;2034-07-10;2034-07-16;2034;7;28
1907;2034-07-17;2034-07-23;2034;7;29
1908;2034-07-24;2034-07-30;2034;7;30
1909;2034-07-31;2034-08-06;2034;7;31
1910;2034-08-07;2034-08-13;2034;8;32
1911;2034-08-14;2034-08-20;2034;8;33
1912;2034-08-21;2034-08-27;2034;8;34
1913;2034-08-28;2034-09-03;2034;8;35
1914;2034-09-04;2034-09-10;2034;9;36
1915;2034-09-11;2034-09-17;2034;9;37
1916;2034-09-18;2034-09-24;2034;9;38
1917;2034-09-25;2034-10-01;2034;9;39
1918;2034-10-02;2034-10-08;2034;10;40
1919;2034-10-09;2034-10-15;2034;10;41
1920;2034-10-16;2034-10-22;2034;10;42
1921;2034-10-23;2034-10-29;2034;10;43
1922;2034-10-30;2034-11-05;2034;10;44
1923;2034-11-06;2034-11-12;2034;11;45
1924;2034-11-13;2034-11-19;2034;11;46
1925;2034-11-20;2034-11-26;2034;11;47
1926;2034-11-27;2034-12-03;2034;11;48
1927;2034-12-04;2034-12-10;2034;12;49
1928;2034-12-11;2034-12-17;2034;12;50
1929;2034-12-18;2034-12-24;2034;12;51
1930;2034-12-25;2034-12-31;2034;12;52
1931;2035-01-01;2035-01-07;2035;1;1
1932;2035-01-08;2035-01-14;2035;1;2
1933;2035-01-15;2035-01-21;2035;1;3
1934;2035-01-22;2035-01-28;2035;1;4
1935;2035-01-29;2035-02-04;2035;1;5
1936;2035-02-05;2035-02-11;2035;2;6
1937;2035-02-12;2035-02-18;2035;2;7
1938;2035-02-19;2035-02-25;2035;2;8
1939;2035-02-26;2035-03-04;2035;2;9
1940;2035-03-05;2035-03-11;2035;3;10
1941;2035-03-12;2035-03-18;2035;3;11
1942;2035-03-19;2035-03-25;2035;3;12
1943;2035-03-26;2035-04-01;2035;3;13
1944;2035-04-02;2035-04-08;2035;4;14
1945;2035-04-09;2035-04-15;2035;4;15
1946;2035-04-16;2035-04-22;2035;4;16
1947;2035-04-23;2035-04-29;2035;4;17
1948;2035-04-30;2035-05-06;2035;4;18
1949;2035-05-07;2035-05-13;2035;5;19
1950;2035-05-14;2035-05-20;2035;5;20
1951;2035-05-21;2035-05-27;2035;5;21
1952;2035-05-28;2035-06-03;2035;5;22
1953;2035-06-04;2035-06-10;2035;6;23
1954;2035-06-11;2035-06-17;2035;6;24
1955;2035-06-18;2035-06-24;2035;6;25
1956;2035-06-25;2035-07-01;2035;6;26
1957;2035-07-02;2035-07-08;2035;7;27
1958;2035-07-09;2035-07-15;2035;7;28
1959;2035-07-16;2035-07-22;2035;7;29
1960;2035-07-23;2035-07-29;2035;7;30
1961;2035-07-30;2035-08-05;2035;7;31
1962;2035-08-06;2035-08-12;2035;8;32
1963;2035-08-13;2035-08-19;2035;8;33
1964;2035-08-20;2035-08-26;2035;8;34
1965;2035-08-27;2035-09-02;2035;8;35
1966;2035-09-03;2035-09-09;2035;9;36
1967;2035-09-10;2035-09-16;2035;9;37
1968;2035-09-17;2035-09-23;2035;9;38
1969;2035-09-24;2035-09-30;2035;9;39
1970;2035-10-01;2035-10-07;2035;10;40
1971;2035-10-08;2035-10-14;2035;10;41
1972;2035-10-15;2035-10-21;2035;10;42
1973;2035-10-22;2035-10-28;2035;10;43
1974;2035-10-29;2035-11-04;2035;10;44
1975;2035-11-05;2035-11-11;2035;11;45
1976;2035-11-12;2035-11-18;2035;11;46
1977;2035-11-19;2035-11-25;2035;11;47
1978;2035-11-26;2035-12-02;2035;11;48
1979;2035-12-03;2035-12-09;2035;12;49
1980;2035-12-10;2035-12-16;2035;12;50
1981;2035-12-17;2035-12-23;2035;12;51
1982;2035-12-24;2035-12-30;2035;12;52
1983;2035-12-31;2036-01-06;2035;12;53
1984;2036-01-07;2036-01-13;2036;1;2
1985;2036-01-14;2036-01-20;2036;1;3
1986;2036-01-21;2036-01-27;2036;1;4
1987;2036-01-28;2036-02-03;2036;1;5
1988;2036-02-04;2036-02-10;2036;2;6
1989;2036-02-11;2036-02-17;2036;2;7
1990;2036-02-18;2036-02-24;2036;2;8
1991;2036-02-25;2036-03-02;2036;2;9
1992;2036-03-03;2036-03-09;2036;3;10
1993;2036-03-10;2036-03-16;2036;3;11
1994;2036-03-17;2036-03-23;2036;3;12
1995;2036-03-24;2036-03-30;2036;3;13
1996;2036-03-31;2036-04-06;2036;3;14
1997;2036-04-07;2036-04-13;2036;4;15
1998;2036-04-14;2036-04-20;2036;4;16
1999;2036-04-21;2036-04-27;2036;4;17
2000;2036-04-28;2036-05-04;2036;4;18
2001;2036-05-05;2036-05-11;2036;5;19
2002;2036-05-12;2036-05-18;2036;5;20
2003;2036-05-19;2036-05-25;2036;5;21
2004;2036-05-26;2036-06-01;2036;5;22
2005;2036-06-02;2036-06-08;2036;6;23
2006;2036-06-09;2036-06-15;2036;6;24
2007;2036-06-16;2036-06-22;2036;6;25
2008;2036-06-23;2036-06-29;2036;6;26
2009;2036-06-30;2036-07-06;2036;6;27
2010;2036-07-07;2036-07-13;2036;7;28
2011;2036-07-14;2036-07-20;2036;7;29
2012;2036-07-21;2036-07-27;2036;7;30
2013;2036-07-28;2036-08-03;2036;7;31
2014;2036-08-04;2036-08-10;2036;8;32
2015;2036-08-11;2036-08-17;2036;8;33
2016;2036-08-18;2036-08-24;2036;8;34
2017;2036-08-25;2036-08-31;2036;8;35
2018;2036-09-01;2036-09-07;2036;9;36
2019;2036-09-08;2036-09-14;2036;9;37
2020;2036-09-15;2036-09-21;2036;9;38
2021;2036-09-22;2036-09-28;2036;9;39
2022;2036-09-29;2036-10-05;2036;9;40
2023;2036-10-06;2036-10-12;2036;10;41
2024;2036-10-13;2036-10-19;2036;10;42
2025;2036-10-20;2036-10-26;2036;10;43
2026;2036-10-27;2036-11-02;2036;10;44
2027;2036-11-03;2036-11-09;2036;11;45
2028;2036-11-10;2036-11-16;2036;11;46
2029;2036-11-17;2036-11-23;2036;11;47
2030;2036-11-24;2036-11-30;2036;11;48
2031;2036-12-01;2036-12-07;2036;12;49
2032;2036-12-08;2036-12-14;2036;12;50
2033;2036-12-15;2036-12-21;2036;12;51
2034;2036-12-22;2036-12-28;2036;12;52
2035;2036-12-29;2037-01-04;2036;12;53
2036;2037-01-05;2037-01-11;2037;1;2
2037;2037-01-12;2037-01-18;2037;1;3
2038;2037-01-19;2037-01-25;2037;1;4
2039;2037-01-26;2037-02-01;2037;1;5
2040;2037-02-02;2037-02-08;2037;2;6
2041;2037-02-09;2037-02-15;2037;2;7
2042;2037-02-16;2037-02-22;2037;2;8
2043;2037-02-23;2037-03-01;2037;2;9
2044;2037-03-02;2037-03-08;2037;3;10
2045;2037-03-09;2037-03-15;2037;3;11
2046;2037-03-16;2037-03-22;2037;3;12
2047;2037-03-23;2037-03-29;2037;3;13
2048;2037-03-30;2037-04-05;2037;3;14
2049;2037-04-06;2037-04-12;2037;4;15
2050;2037-04-13;2037-04-19;2037;4;16
2051;2037-04-20;2037-04-26;2037;4;17
2052;2037-04-27;2037-05-03;2037;4;18
2053;2037-05-04;2037-05-10;2037;5;19
2054;2037-05-11;2037-05-17;2037;5;20
2055;2037-05-18;2037-05-24;2037;5;21
2056;2037-05-25;2037-05-31;2037;5;22
2057;2037-06-01;2037-06-07;2037;6;23
2058;2037-06-08;2037-06-14;2037;6;24
2059;2037-06-15;2037-06-21;2037;6;25
2060;2037-06-22;2037-06-28;2037;6;26
2061;2037-06-29;2037-07-05;2037;6;27
2062;2037-07-06;2037-07-12;2037;7;28
2063;2037-07-13;2037-07-19;2037;7;29
2064;2037-07-20;2037-07-26;2037;7;30
2065;2037-07-27;2037-08-02;2037;7;31
2066;2037-08-03;2037-08-09;2037;8;32
2067;2037-08-10;2037-08-16;2037;8;33
2068;2037-08-17;2037-08-23;2037;8;34
2069;2037-08-24;2037-08-30;2037;8;35
2070;2037-08-31;2037-09-06;2037;8;36
2071;2037-09-07;2037-09-13;2037;9;37
2072;2037-09-14;2037-09-20;2037;9;38
2073;2037-09-21;2037-09-27;2037;9;39
2074;2037-09-28;2037-10-04;2037;9;40
2075;2037-10-05;2037-10-11;2037;10;41
2076;2037-10-12;2037-10-18;2037;10;42
2077;2037-10-19;2037-10-25;2037;10;43
2078;2037-10-26;2037-11-01;2037;10;44
2079;2037-11-02;2037-11-08;2037;11;45
2080;2037-11-09;2037-11-15;2037;11;46
2081;2037-11-16;2037-11-22;2037;11;47
2082;2037-11-23;2037-11-29;2037;11;48
2083;2037-11-30;2037-12-06;2037;11;49
2084;2037-12-07;2037-12-13;2037;12;50
2085;2037-12-14;2037-12-20;2037;12;51
2086;2037-12-21;2037-12-27;2037;12;52
2087;2037-12-28;2038-01-03;2037;12;53
2088;2038-01-04;2038-01-10;2038;1;2
2089;2038-01-11;2038-01-17;2038;1;3
2090;2038-01-18;2038-01-24;2038;1;4
2091;2038-01-25;2038-01-31;2038;1;5
2092;2038-02-01;2038-02-07;2038;2;6
2093;2038-02-08;2038-02-14;2038;2;7
2094;2038-02-15;2038-02-21;2038;2;8
2095;2038-02-22;2038-02-28;2038;2;9
2096;2038-03-01;2038-03-07;2038;3;10
2097;2038-03-08;2038-03-14;2038;3;11
2098;2038-03-15;2038-03-21;2038;3;12
2099;2038-03-22;2038-03-28;2038;3;13
2100;2038-03-29;2038-04-04;2038;3;14
2101;2038-04-05;2038-04-11;2038;4;15
2102;2038-04-12;2038-04-18;2038;4;16
2103;2038-04-19;2038-04-25;2038;4;17
2104;2038-04-26;2038-05-02;2038;4;18
2105;2038-05-03;2038-05-09;2038;5;19
2106;2038-05-10;2038-05-16;2038;5;20
2107;2038-05-17;2038-05-23;2038;5;21
2108;2038-05-24;2038-05-30;2038;5;22
2109;2038-05-31;2038-06-06;2038;5;23
2110;2038-06-07;2038-06-13;2038;6;24
2111;2038-06-14;2038-06-20;2038;6;25
2112;2038-06-21;2038-06-27;2038;6;26
2113;2038-06-28;2038-07-04;2038;6;27
2114;2038-07-05;2038-07-11;2038;7;28
2115;2038-07-12;2038-07-18;2038;7;29
2116;2038-07-19;2038-07-25;2038;7;30
2117;2038-07-26;2038-08-01;2038;7;31
2118;2038-08-02;2038-08-08;2038;8;32
2119;2038-08-09;2038-08-15;2038;8;33
2120;2038-08-16;2038-08-22;2038;8;34
2121;2038-08-23;2038-08-29;2038;8;35
2122;2038-08-30;2038-09-05;2038;8;36
2123;2038-09-06;2038-09-12;2038;9;37
2124;2038-09-13;2038-09-19;2038;9;38
2125;2038-09-20;2038-09-26;2038;9;39
2126;2038-09-27;2038-10-03;2038;9;40
2127;2038-10-04;2038-10-10;2038;10;41
2128;2038-10-11;2038-10-17;2038;10;42
2129;2038-10-18;2038-10-24;2038;10;43
2130;2038-10-25;2038-10-31;2038;10;44
2131;2038-11-01;2038-11-07;2038;11;45
2132;2038-11-08;2038-11-14;2038;11;46
2133;2038-11-15;2038-11-21;2038;11;47
2134;2038-11-22;2038-11-28;2038;11;48
2135;2038-11-29;2038-12-05;2038;11;49
2136;2038-12-06;2038-12-12;2038;12;50
2137;2038-12-13;2038-12-19;2038;12;51
2138;2038-12-20;2038-12-26;2038;12;52
2139;2038-12-27;2039-01-02;2038;12;53
2140;2039-01-03;2039-01-09;2039;1;2
2141;2039-01-10;2039-01-16;2039;1;3
2142;2039-01-17;2039-01-23;2039;1;4
2143;2039-01-24;2039-01-30;2039;1;5
2144;2039-01-31;2039-02-06;2039;1;6
2145;2039-02-07;2039-02-13;2039;2;7
2146;2039-02-14;2039-02-20;2039;2;8
2147;2039-02-21;2039-02-27;2039;2;9
2148;2039-02-28;2039-03-06;2039;2;10
2149;2039-03-07;2039-03-13;2039;3;11
2150;2039-03-14;2039-03-20;2039;3;12
2151;2039-03-21;2039-03-27;2039;3;13
2152;2039-03-28;2039-04-03;2039;3;14
2153;2039-04-04;2039-04-10;2039;4;15
2154;2039-04-11;2039-04-17;2039;4;16
2155;2039-04-18;2039-04-24;2039;4;17
2156;2039-04-25;2039-05-01;2039;4;18
2157;2039-05-02;2039-05-08;2039;5;19
2158;2039-05-09;2039-05-15;2039;5;20
2159;2039-05-16;2039-05-22;2039;5;21
2160;2039-05-23;2039-05-29;2039;5;22
2161;2039-05-30;2039-06-05;2039;5;23
2162;2039-06-06;2039-06-12;2039;6;24
2163;2039-06-13;2039-06-19;2039;6;25
2164;2039-06-20;2039-06-26;2039;6;26
2165;2039-06-27;2039-07-03;2039;6;27
2166;2039-07-04;2039-07-10;2039;7;28
2167;2039-07-11;2039-07-17;2039;7;29
2168;2039-07-18;2039-07-24;2039;7;30
2169;2039-07-25;2039-07-31;2039;7;31
2170;2039-08-01;2039-08-07;2039;8;32
2171;2039-08-08;2039-08-14;2039;8;33
2172;2039-08-15;2039-08-21;2039;8;34
2173;2039-08-22;2039-08-28;2039;8;35
2174;2039-08-29;2039-09-04;2039;8;36
2175;2039-09-05;2039-09-11;2039;9;37
2176;2039-09-12;2039-09-18;2039;9;38
2177;2039-09-19;2039-09-25;2039;9;39
2178;2039-09-26;2039-10-02;2039;9;40
2179;2039-10-03;2039-10-09;2039;10;41
2180;2039-10-10;2039-10-16;2039;10;42
2181;2039-10-17;2039-10-23;2039;10;43
2182;2039-10-24;2039-10-30;2039;10;44
2183;2039-10-31;2039-11-06;2039;10;45
2184;2039-11-07;2039-11-13;2039;11;46
2185;2039-11-14;2039-11-20;2039;11;47
2186;2039-11-21;2039-11-27;2039;11;48
2187;2039-11-28;2039-12-04;2039;11;49
2188;2039-12-05;2039-12-11;2039;12;50
2189;2039-12-12;2039-12-18;2039;12;51
2190;2039-12-19;2039-12-25;2039;12;52
2191;2039-12-26;2040-01-01;2039;12;53
2192;2040-01-02;2040-01-08;2040;1;1
2193;2040-01-09;2040-01-15;2040;1;2
2194;2040-01-16;2040-01-22;2040;1;3
2195;2040-01-23;2040-01-29;2040;1;4
2196;2040-01-30;2040-02-05;2040;1;5
2197;2040-02-06;2040-02-12;2040;2;6
2198;2040-02-13;2040-02-19;2040;2;7
2199;2040-02-20;2040-02-26;2040;2;8
2200;2040-02-27;2040-03-04;2040;2;9
2201;2040-03-05;2040-03-11;2040;3;10
2202;2040-03-12;2040-03-18;2040;3;11
2203;2040-03-19;2040-03-25;2040;3;12
2204;2040-03-26;2040-04-01;2040;3;13
2205;2040-04-02;2040-04-08;2040;4;14
2206;2040-04-09;2040-04-15;2040;4;15
2207;2040-04-16;2040-04-22;2040;4;16
2208;2040-04-23;2040-04-29;2040;4;17
2209;2040-04-30;2040-05-06;2040;4;18
2210;2040-05-07;2040-05-13;2040;5;19
2211;2040-05-14;2040-05-20;2040;5;20
2212;2040-05-21;2040-05-27;2040;5;21
2213;2040-05-28;2040-06-03;2040;5;22
2214;2040-06-04;2040-06-10;2040;6;23
2215;2040-06-11;2040-06-17;2040;6;24
2216;2040-06-18;2040-06-24;2040;6;25
2217;2040-06-25;2040-07-01;2040;6;26
2218;2040-07-02;2040-07-08;2040;7;27
2219;2040-07-09;2040-07-15;2040;7;28
2220;2040-07-16;2040-07-22;2040;7;29
2221;2040-07-23;2040-07-29;2040;7;30
2222;2040-07-30;2040-08-05;2040;7;31
2223;2040-08-06;2040-08-12;2040;8;32
2224;2040-08-13;2040-08-19;2040;8;33
2225;2040-08-20;2040-08-26;2040;8;34
2226;2040-08-27;2040-09-02;2040;8;35
2227;2040-09-03;2040-09-09;2040;9;36
2228;2040-09-10;2040-09-16;2040;9;37
2229;2040-09-17;2040-09-23;2040;9;38
2230;2040-09-24;2040-09-30;2040;9;39
2231;2040-10-01;2040-10-07;2040;10;40
2232;2040-10-08;2040-10-14;2040;10;41
2233;2040-10-15;2040-10-21;2040;10;42
2234;2040-10-22;2040-10-28;2040;10;43
2235;2040-10-29;2040-11-04;2040;10;44
2236;2040-11-05;2040-11-11;2040;11;45
2237;2040-11-12;2040-11-18;2040;11;46
2238;2040-11-19;2040-11-25;2040;11;47
2239;2040-11-26;2040-12-02;2040;11;48
2240;2040-12-03;2040-12-09;2040;12;49
2241;2040-12-10;2040-12-16;2040;12;50
2242;2040-12-17;2040-12-23;2040;12;51
2243;2040-12-24;2040-12-30;2040;12;52
2244;2040-12-31;2041-01-06;2040;12;53
2245;2041-01-07;2041-01-13;2041;1;2
2246;2041-01-14;2041-01-20;2041;1;3
2247;2041-01-21;2041-01-27;2041;1;4
2248;2041-01-28;2041-02-03;2041;1;5
2249;2041-02-04;2041-02-10;2041;2;6
2250;2041-02-11;2041-02-17;2041;2;7
2251;2041-02-18;2041-02-24;2041;2;8
2252;2041-02-25;2041-03-03;2041;2;9
2253;2041-03-04;2041-03-10;2041;3;10
2254;2041-03-11;2041-03-17;2041;3;11
2255;2041-03-18;2041-03-24;2041;3;12
2256;2041-03-25;2041-03-31;2041;3;13
2257;2041-04-01;2041-04-07;2041;4;14
2258;2041-04-08;2041-04-14;2041;4;15
2259;2041-04-15;2041-04-21;2041;4;16
2260;2041-04-22;2041-04-28;2041;4;17
2261;2041-04-29;2041-05-05;2041;4;18
2262;2041-05-06;2041-05-12;2041;5;19
2263;2041-05-13;2041-05-19;2041;5;20
2264;2041-05-20;2041-05-26;2041;5;21
2265;2041-05-27;2041-06-02;2041;5;22
2266;2041-06-03;2041-06-09;2041;6;23
2267;2041-06-10;2041-06-16;2041;6;24
2268;2041-06-17;2041-06-23;2041;6;25
2269;2041-06-24;2041-06-30;2041;6;26
2270;2041-07-01;2041-07-07;2041;7;27
2271;2041-07-08;2041-07-14;2041;7;28
2272;2041-07-15;2041-07-21;2041;7;29
2273;2041-07-22;2041-07-28;2041;7;30
2274;2041-07-29;2041-08-04;2041;7;31
2275;2041-08-05;2041-08-11;2041;8;32
2276;2041-08-12;2041-08-18;2041;8;33
2277;2041-08-19;2041-08-25;2041;8;34
2278;2041-08-26;2041-09-01;2041;8;35
2279;2041-09-02;2041-09-08;2041;9;36
2280;2041-09-09;2041-09-15;2041;9;37
2281;2041-09-16;2041-09-22;2041;9;38
2282;2041-09-23;2041-09-29;2041;9;39
2283;2041-09-30;2041-10-06;2041;9;40
2284;2041-10-07;2041-10-13;2041;10;41
2285;2041-10-14;2041-10-20;2041;10;42
2286;2041-10-21;2041-10-27;2041;10;43
2287;2041-10-28;2041-11-03;2041;10;44
2288;2041-11-04;2041-11-10;2041;11;45
2289;2041-11-11;2041-11-17;2041;11;46
2290;2041-11-18;2041-11-24;2041;11;47
2291;2041-11-25;2041-12-01;2041;11;48
2292;2041-12-02;2041-12-08;2041;12;49
2293;2041-12-09;2041-12-15;2041;12;50
2294;2041-12-16;2041-12-22;2041;12;51
2295;2041-12-23;2041-12-29;2041;12;52
2296;2041-12-30;2042-01-05;2041;12;53
2297;2042-01-06;2042-01-12;2042;1;2
2298;2042-01-13;2042-01-19;2042;1;3
2299;2042-01-20;2042-01-26;2042;1;4
2300;2042-01-27;2042-02-02;2042;1;5
2301;2042-02-03;2042-02-09;2042;2;6
